Time,Time Code,Country Name,Country Code,Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],Domestic general government health expenditure (% of GDP) [SH.XPD.GHED.GD.ZS],"Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]",Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Research and development expenditure (% of GDP) [GB.XPD.RSDV.GD.ZS],Poverty headcount ratio at societal poverty line (% of population) [SI.POV.SOPO]
2016,YR2016,Haiti,HTI,4.80760574,0.52977306,1.38776004314423,0.0492315360368918,..,..
2016,YR2016,Honduras,HND,7.709445,3.09310865,6.09509515762329,1.53155164149839,..,35.7
2016,YR2016,"Hong Kong SAR, China",HKG,..,..,3.29269003868103,..,0.791499972343445,..
2016,YR2016,Hungary,HUN,6.9877739,4.73149967,4.61547994613647,1.00201990429055,1.1798700094223,16.5
2016,YR2016,Iceland,ISL,8.15569115,6.65842867,7.43219995498657,..,2.11011004447937,7.8
2016,YR2016,India,IND,3.50430417,0.94049966,4.256516456604,2.54315152114541,0.669839978218079,..
2016,YR2016,Indonesia,IDN,3.02147198,1.37558317,1.21023452281952,0.792220213496852,0.245350003242493,32.9
2016,YR2016,"Iran, Islamic Rep.",IRN,7.99202633,3.59073091,3.17396998405457,2.79643556281004,..,21.8
2016,YR2016,Iraq,IRQ,4.58949184,2.54514194,..,3.56330581414497,0.0373700000345707,..
2016,YR2016,Ireland,IRL,7.4818964,5.42204237,3.74674010276794,0.335786647906792,1.17716002464294,11
2016,YR2016,Isle of Man,IMN,..,..,..,..,..,..
2016,YR2016,Israel,ISR,7.09562969,4.49267817,5.79980993270874,5.4340599812034,4.58822011947632,23.2
2016,YR2016,Italy,ITA,8.72533035,6.49173594,3.81578993797302,1.33483525169556,1.36642003059387,17.5
2016,YR2016,Jamaica,JAM,5.70102215,3.62554812,5.31461000442505,0.954831298098327,..,..
2016,YR2016,Japan,JPN,10.65891552,8.95745564,3.14643001556396,0.929516816486597,3.10665988922119,14.4
2016,YR2016,Jordan,JOR,6.97644138,3.1935668,3.45282006263733,4.43550630070496,0.695469975471497,..
2016,YR2016,Kazakhstan,KAZ,3.42235589,2.04025173,3.56325101852417,0.933551765285713,0.141790002584457,12.7
2016,YR2016,Kenya,KEN,4.75429106,2.03529072,4.66556310653687,1.24730980077159,..,..
2016,YR2016,Kiribati,KIR,9.04265118,7.69784164,13.4829998016357,..,..,..
2016,YR2016,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..
2016,YR2016,"Korea, Rep.",KOR,6.89293242,3.84469461,4.33309984207153,2.45957788108271,3.9870400428772,17.2
2016,YR2016,Kosovo,XKX,..,..,..,0.777868142388861,..,16.5
2016,YR2016,Kuwait,KWT,4.73096323,4.03627825,5.95593976974487,5.89351944288143,0.0798500031232834,..
2016,YR2016,Kyrgyz Republic,KGZ,6.41248226,2.49723411,6.58615016937256,1.6973895707374,0.111210003495216,23.4
2016,YR2016,Lao PDR,LAO,2.36087489,0.76494843,2.77442979812622,..,..,..
2016,YR2016,Latvia,LVA,6.1332593,3.42512989,4.65749979019165,1.45006228291436,0.435140013694763,15.6
2016,YR2016,Lebanon,LBN,7.92386055,3.72492766,2.12633323669434,5.06266311306368,..,..
2016,YR2016,Lesotho,LSO,9.24263859,5.59334755,7.55247402191162,1.96388842698486,..,..
2016,YR2016,Liberia,LBR,9.88514519,1.39315951,2.11479687690735,1.06263832185229,..,38.4
2016,YR2016,Libya,LBY,6.17178679,4.16492653,..,..,..,..
2016,YR2016,Liechtenstein,LIE,..,..,..,..,..,..
2016,YR2016,Lithuania,LTU,6.63746262,4.36463356,4.004310131073,1.47750587185705,0.842410027980804,18.1
2016,YR2016,Luxembourg,LUX,5.07103872,4.28179646,4.46611595153809,0.378949157263331,1.26689994335175,12.5
2016,YR2016,"Macao SAR, China",MAC,..,..,3.09952998161316,..,0.234919995069504,..
2016,YR2016,Madagascar,MDG,5.33248854,2.37194586,2.69792056083679,0.501387044175783,0.012640000320971,..
2016,YR2016,Malawi,MWI,7.72703791,1.91101837,3.24413061141968,0.452047299475691,..,71.7
2016,YR2016,Malaysia,MYS,3.70085335,1.88870478,4.34598445892334,1.3843347942822,1.41516995429993,..
2016,YR2016,Maldives,MDV,10.30544567,7.42592859,4.43873596191406,..,..,15.1
2016,YR2016,Mali,MLI,3.77377558,1.20876825,3.09477996826172,2.58613087357125,..,..
2016,YR2016,Malta,MLT,8.96600914,5.6511178,5.10765981674194,0.511888844132672,0.55689001083374,11.6
2016,YR2016,Marshall Islands,MHL,14.70093918,6.50470304,..,..,..,..
2016,YR2016,Mauritania,MRT,3.18699503,1.19934916,1.94405996799469,2.14548780076745,..,..
2016,YR2016,Mauritius,MUS,5.54289532,2.44510746,4.88207006454468,0.174701755953711,..,..
2016,YR2016,Mexico,MEX,5.38499022,2.76140785,4.75795984268188,0.480046272445401,0.376010000705719,25.7
2016,YR2016,"Micronesia, Fed. Sts.",FSM,13.4160471,2.01844406,13.5129995346069,..,..,..
2016,YR2016,Moldova,MDA,7.53552246,3.67679572,5.67208003997803,0.344191282076352,0.280039995908737,11
2016,YR2016,Monaco,MCO,4.12467051,3.57387185,1.37246000766754,..,..,..
2016,YR2016,Mongolia,MNG,4.58008575,2.56394386,5.20043277740479,0.863910995114833,0.183449998497963,21.1
2016,YR2016,Montenegro,MNE,8.63302994,5.18993425,..,1.41128063506996,0.324539989233017,23.8
2016,YR2016,Morocco,MAR,5.09203386,2.00518847,5.08530187606812,2.98211832955753,..,..
2016,YR2016,Mozambique,MOZ,7.21501875,1.7231313,5.80086994171143,0.929584557013743,..,..
2016,YR2016,Myanmar,MMR,5.11349964,0.71513724,2.15808844566345,4.08929708316631,..,..
2016,YR2016,Namibia,NAM,9.3223238,4.37176323,10.592794418335,3.97104492479212,..,..
2016,YR2016,Nauru,NRU,10.99060154,9.87076759,7.9856219291687,..,..,..
2016,YR2016,Nepal,NPL,5.42378998,1.00771654,3.47711229324341,1.48659217187396,..,..
2016,YR2016,Netherlands,NLD,10.05679512,6.6428833,5.47959995269775,1.16362691769596,2.15081000328064,9.5
2016,YR2016,New Caledonia,NCL,..,..,..,..,..,..
2016,YR2016,New Zealand,NZL,9.24379444,6.8915782,5.50559997558594,1.03522570537615,..,..
2016,YR2016,Nicaragua,NIC,8.04877567,4.65122414,4.081130027771,0.639876675817232,..,..
2016,YR2016,Niger,NER,4.53239059,1.10086405,2.95843005180359,1.59964624315915,..,..
2016,YR2016,Nigeria,NGA,3.64773679,0.47496933,0.393045634031296,0.432947784673169,..,..
2016,YR2016,North Macedonia,MKD,6.37943363,4.0607338,..,0.970115977909212,0.435849994421005,24.9
2016,YR2016,Northern Mariana Islands,MNP,..,..,..,..,..,..
2016,YR2016,Norway,NOR,10.53049755,8.99088097,7.98444986343384,1.61734383599671,2.032870054245,9.7
2016,YR2016,Oman,OMN,4.17580843,3.75263762,..,10.5631262289399,0.226909995079041,..
2016,YR2016,Pakistan,PAK,2.57026362,0.70145196,2.41721177101135,3.20377671550622,..,..
2016,YR2016,Palau,PLW,10.01226997,4.23370647,..,..,..,..
2016,YR2016,Panama,PAN,7.09378099,4.33149529,3.42913007736206,..,0.132400006055832,27.1
2016,YR2016,Papua New Guinea,PNG,2.33063054,1.67796266,0.846000015735626,0.381076923076923,0.031580001115799,..
2016,YR2016,Paraguay,PRY,6.67556572,3.14797997,3.4349799156189,0.950953301628568,0.11676000058651,26.1
2016,YR2016,Peru,PER,4.91142178,3.05141354,3.81316995620728,1.32190839942957,0.120080001652241,27.7
2016,YR2016,Philippines,PHL,3.95484328,1.47373402,3.3012809753418,1.04558514673889,..,..
2016,YR2016,Poland,POL,6.59210491,4.52507353,4.6591100692749,1.94921770662177,0.968209981918335,12.8
2016,YR2016,Portugal,PRT,9.39439487,5.78449821,4.7709059715271,1.54110296138377,1.28075003623962,14.5
2016,YR2016,Puerto Rico (US),PRI,..,..,..,..,..,..
2016,YR2016,Qatar,QAT,3.54971433,3.04590583,..,..,..,..
2016,YR2016,Romania,ROU,5.08021355,3.9718585,3.02559995651245,1.42770454147789,0.488640010356903,24.6
2016,YR2016,Russian Federation,RUS,5.28970242,3.01248789,3.76044011116028,5.42514770504505,1.10238003730774,18.4
2016,YR2016,Rwanda,RWA,6.96089125,2.23273039,3.43483996391296,1.24050679129546,0.6494500041008,63.8
2016,YR2016,Samoa,WSM,5.63950825,3.81047988,4.34968376159668,..,..,..
2016,YR2016,San Marino,SMR,8.4219532,7.38052702,3.3372015953064,..,..,..
2016,YR2016,Sao Tome and Principe,STP,7.60211611,3.06470799,6.11515998840332,..,..,..
2016,YR2016,Saudi Arabia,SAU,6.24142838,4.34350872,..,9.56048239449097,..,..
2016,YR2016,Senegal,SEN,4.25606871,1.06801915,5.11309003829956,1.60209745363896,..,..
2016,YR2016,Serbia,SRB,8.45890999,4.87050915,3.63470005989075,1.74294528838049,0.838220000267029,25.4
2016,YR2016,Seychelles,SYC,4.71349716,3.25931096,4.0213098526001,1.47114468998418,0.201700001955032,..
2016,YR2016,Sierra Leone,SLE,15.78850651,1.03749359,2.91133999824524,1.11638235750704,..,..
2016,YR2016,Singapore,SGP,4.35019255,2.07734704,2.87133049964905,3.09554271344129,2.07276010513306,..
2016,YR2016,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..
2016,YR2016,Slovak Republic,SVK,7.09177732,5.67097855,3.90078997612,1.11609893716249,0.788569986820221,12.2
2016,YR2016,Slovenia,SVN,8.47801018,6.13270903,4.79266977310181,1.00428707817666,2.00763988494873,8.8
2016,YR2016,Solomon Islands,SLB,4.52952909,3.15399909,..,..,..,..
2016,YR2016,Somalia,SOM,2.27533841,0.09976222,..,..,..,..
2016,YR2016,South Africa,ZAF,8.07959366,4.57297277,5.4442400932312,0.971046764986093,0.749920010566711,..
2016,YR2016,South Sudan,SSD,..,..,1.56539225578308,4.01385654087298,..,76.5
2016,YR2016,Spain,ESP,8.94896126,6.40372181,4.22544002532959,1.13713590926222,1.18985998630524,18.7
2016,YR2016,Sri Lanka,LKA,3.61788416,1.56008303,3.22929000854492,1.97935533284589,0.120339997112751,23.7
2016,YR2016,St. Kitts and Nevis,KNA,5.42923307,2.17921019,3.12435936927795,..,..,..
2016,YR2016,St. Lucia,LCA,4.44097996,1.95973325,5.20954990386963,..,..,..
2016,YR2016,St. Martin (French part),MAF,..,..,..,..,..,..
2016,YR2016,St. Vincent and the Grenadines,VCT,4.09573793,2.58590031,5.43737411499023,..,..,..
2016,YR2016,Sudan,SDN,5.68438482,1.28979421,..,2.27850721551928,..,..
2016,YR2016,Suriname,SUR,5.99283743,3.71001315,5.64051914215088,..,..,..
2016,YR2016,Sweden,SWE,10.85240364,9.14448833,7.61861991882324,1.0530163887864,3.24735999107361,11.6
2016,YR2016,Switzerland,CHE,11.2294054,3.79040122,4.98163986206055,0.664750475412517,..,12.2
2016,YR2016,Syrian Arab Republic,SYR,3.73849273,1.86200714,..,..,..,..
2016,YR2016,Tajikistan,TJK,6.96349716,1.98977911,5.73094129562378,1.20806716554116,0.106219999492168,..
2016,YR2016,Tanzania,TZA,3.96350336,1.61013722,4.10196733474731,1.09369193376988,..,..
2016,YR2016,Thailand,THA,3.93900609,2.85139871,3.76761746406555,1.32331085830785,0.778289973735809,18.3
2016,YR2016,Timor-Leste,TLS,6.89625168,3.42337966,6.0120096206665,1.58833151581243,..,..
2016,YR2016,Togo,TGO,6.55580902,0.97535449,3.6624801158905,1.84038238724014,..,..
2016,YR2016,Tonga,TON,5.08616114,2.98697019,..,..,..,..
2016,YR2016,Trinidad and Tobago,TTO,6.44781113,3.23144889,4.17230987548828,0.949396768708893,0.0862599983811378,..
2016,YR2016,Tunisia,TUN,6.24778175,3.40560222,..,2.22498472970201,0.56538999080658,..
2016,YR2016,Turkiye,TUR,4.28469229,3.36101246,4.62773990631104,2.05032460503249,1.11978995800018,22
2016,YR2016,Turkmenistan,TKM,5.58718491,1.038046,..,..,0.159999996423721,..
2016,YR2016,Turks and Caicos Islands,TCA,..,..,2.90744566917419,..,..,..
2016,YR2016,Tuvalu,TUV,18.322855,15.31349277,..,..,..,..
2016,YR2016,Uganda,UGA,5.00792885,0.78517431,2.13789010047913,1.04325843278611,..,60.1
2016,YR2016,Ukraine,UKR,7.55205393,3.64567375,5.00977993011475,3.66861786886462,0.483390003442764,12.5
2016,YR2016,United Arab Emirates,ARE,3.89580107,2.97157669,..,..,0.931800007820129,..
2016,YR2016,United Kingdom,GBR,9.76546955,7.90904903,5.42795991897583,1.98449096820719,2.32051992416382,13.7
2016,YR2016,United States,USA,16.79114342,8.60104084,4.78327989578247,3.40260246241072,2.8367600440979,19.5
2016,YR2016,Uruguay,URY,8.63850975,6.00604677,4.36420011520386,1.72456511462274,0.373910009860992,20.8
2016,YR2016,Uzbekistan,UZB,4.71504498,2.05541873,5.41523742675781,..,0.172380000352859,..
2016,YR2016,Vanuatu,VUT,3.07873988,1.32810748,7.67742586135864,..,..,..
2016,YR2016,"Venezuela, RB",VEN,..,..,..,0.454046014282467,0.689999997615814,..
2016,YR2016,Viet Nam,VNM,4.86994743,2.1333859,3.469074010849,1.95056176952778,..,21.1
2016,YR2016,Virgin Islands (U.S.),VIR,..,..,..,..,..,..
2016,YR2016,West Bank and Gaza,PSE,9.0039854,2.66232371,4.98296022415161,..,..,21.1
2016,YR2016,"Yemen, Rep.",YEM,4.84506655,0.41533381,..,..,..,..
2016,YR2016,Zambia,ZMB,4.46923161,1.71430743,3.74792003631592,1.45453263600442,..,..
2016,YR2016,Zimbabwe,ZWE,7.46644735,1.58191299,..,1.74198491851131,..,..
2017,YR2017,Afghanistan,AFG,12.62081718,0.64313394,4.34319019317627,0.945226799939516,..,..
2017,YR2017,Albania,ALB,6.57848787,2.77448845,3.61172008514404,1.10915100558884,..,21
2017,YR2017,Algeria,DZA,5.94846106,3.84453487,5.73482370376587,5.92438332688534,0.478650003671646,..
2017,YR2017,American Samoa,ASM,..,..,..,..,..,..
2017,YR2017,Andorra,AND,7.07142639,5.08694077,3.21708989143372,..,..,..
2017,YR2017,Angola,AGO,2.79383755,1.29295039,2.46687889099121,2.50798280550579,..,..
2017,YR2017,Antigua and Barbuda,ATG,4.87493944,2.73786783,2.36592817306519,..,..,..
2017,YR2017,Argentina,ARG,10.23174763,6.59566355,5.45431995391846,0.84775481125944,0.556309998035431,23.2
2017,YR2017,Armenia,ARM,10.36270332,1.37250984,2.70759010314941,3.84973057654684,0.227880001068115,18.8
2017,YR2017,Aruba,ABW,..,..,4.45618057250977,..,..,..
2017,YR2017,Australia,AUS,10.11242294,7.2056489,5.32125568389893,2.00423296452333,1.87918996810913,..
2017,YR2017,Austria,AUT,10.38402557,7.66398239,5.37159013748169,0.757279033702098,3.05656003952026,11.9
2017,YR2017,Azerbaijan,AZE,4.07396507,1.00444698,2.47381997108459,3.75630173249661,0.184679999947548,..
2017,YR2017,"Bahamas, The",BHS,6.75126934,3.72867966,2.69140648841858,..,..,..
2017,YR2017,Bahrain,BHR,4.51235676,2.56678796,2.32781004905701,4.32073774179037,..,..
2017,YR2017,Bangladesh,BGD,2.36720181,0.50250494,1.85040032863617,1.12758125325097,..,..
2017,YR2017,Barbados,BRB,6.64785957,2.99510837,4.34997987747192,..,..,..
2017,YR2017,Belarus,BLR,5.75974846,3.98054695,4.79500007629395,1.37200444073753,0.584110021591187,10.2
2017,YR2017,Belgium,BEL,10.80117512,8.28697872,6.42534017562866,0.883563446003045,2.66666007041931,10.7
2017,YR2017,Belize,BLZ,4.63350248,3.2159059,5.94967985153198,1.00847400642723,..,..
2017,YR2017,Benin,BEN,2.66813827,0.4555631,3.53558993339539,0.920613124425981,..,..
2017,YR2017,Bermuda,BMU,..,..,1.32495999336243,..,..,..
2017,YR2017,Bhutan,BTN,3.1345315,2.33580351,6.22741651535034,..,..,25
2017,YR2017,Bolivia,BOL,6.4901948,4.44758177,8.09724044799805,1.53642735273655,..,26.7
2017,YR2017,Bosnia and Herzegovina,BIH,8.81797314,6.18360281,2.83868432044983,0.852593562264982,0.197799995541573,..
2017,YR2017,Botswana,BWA,6.62986994,5.01613283,7.80924463272095,3.24857919499091,..,..
2017,YR2017,Brazil,BRA,9.47125053,3.9531467,6.32047986984253,1.41402166797586,1.11749994754791,29.1
2017,YR2017,British Virgin Islands,VGB,..,..,2.45708990097046,..,..,..
2017,YR2017,Brunei Darussalam,BRN,2.27022862,2.14737701,..,2.86512850957169,..,..
2017,YR2017,Bulgaria,BGR,7.49624491,4.11801386,4.07755994796753,1.22220854798635,0.740369975566864,18.4
2017,YR2017,Burkina Faso,BFA,6.05965996,2.62394094,5.62846994400024,1.36362970468668,0.613610029220581,..
2017,YR2017,Burundi,BDI,6.95275736,2.01362443,5.00918865203857,2.00270990259373,..,..
2017,YR2017,Cabo Verde,CPV,4.74573231,2.908144,4.59278011322021,0.470518534467026,..,..
2017,YR2017,Cambodia,KHM,4.26933241,1.1320188,2.09646058082581,2.067355726951,..,..
2017,YR2017,Cameroon,CMR,3.79293942,0.14120807,3.05962991714478,1.13837382188187,..,..
2017,YR2017,Canada,CAN,10.93421078,7.61833811,4.95996999740601,1.35189646465708,1.68701994419098,14.7
2017,YR2017,Cayman Islands,CYM,..,..,..,..,..,..
2017,YR2017,Central African Republic,CAF,6.66541576,0.72881997,1.75365018844604,1.34270185819233,..,..
2017,YR2017,Chad,TCD,3.51023412,0.52580875,2.45481991767883,2.19725786863937,..,..
2017,YR2017,Channel Islands,CHI,..,..,..,..,..,..
2017,YR2017,Chile,CHL,9.090518,4.58157396,5.43278980255127,1.94059253045695,0.356790006160736,18.8
2017,YR2017,China,CHN,5.06592178,2.87102771,4.11133146286011,1.71124264388853,2.11602997779846,24.4
2017,YR2017,Colombia,COL,7.67864323,5.4549818,..,3.20809672439436,0.261090010404587,28.6
2017,YR2017,Comoros,COM,5.26807451,0.67584765,..,..,..,..
2017,YR2017,"Congo, Dem. Rep.",COD,4.00057793,0.39801776,1.45494997501373,0.770467135721514,..,..
2017,YR2017,"Congo, Rep.",COG,2.36476016,0.90735477,4.17236995697021,3.17813469269901,..,..
2017,YR2017,Costa Rica,CRI,7.04522991,5.1788969,7.06980991363525,..,0.425870001316071,23.6
2017,YR2017,Cote d'Ivoire,CIV,3.24693036,0.93267012,3.73654007911682,0.983197802304189,..,..
2017,YR2017,Croatia,HRV,6.61199808,5.47816086,3.86269998550415,1.6367667979535,0.841499984264374,16.4
2017,YR2017,Cuba,CUB,11.47201538,10.2355442,..,2.87240323946139,0.430660009384155,..
2017,YR2017,Curacao,CUW,..,..,..,..,..,..
2017,YR2017,Cyprus,CYP,6.62192535,2.74640369,5.69961977005005,1.56810293907547,0.542590022087097,11
2017,YR2017,Czechia,CZE,7.33911419,6.20310163,3.80615997314453,0.956655421726352,1.76855003833771,6
2017,YR2017,Denmark,DNK,10.09825516,8.47816181,7.11585998535156,1.13823325447046,2.93124008178711,7.9
2017,YR2017,Djibouti,DJI,2.46857476,1.1462568,3.73344993591309,..,..,35.9
2017,YR2017,Dominica,DMA,5.46245432,3.76958227,4.76675081253052,..,..,..
2017,YR2017,Dominican Republic,DOM,4.49336958,2.68220282,3.9202675819397,0.6660634439633,..,21.4
2017,YR2017,Ecuador,ECU,7.52484131,4.63689947,4.6142578125,2.36126338358467,..,26.1
2017,YR2017,"Egypt, Arab Rep.",EGY,5.34661913,1.65595341,..,1.42203170028818,0.644860029220581,19.5
2017,YR2017,El Salvador,SLV,8.42286873,4.58291912,3.7252299785614,1.04446940079198,0.180779993534088,25.2
2017,YR2017,Equatorial Guinea,GNQ,2.7471416,0.59081864,..,1.12893709401034,..,..
2017,YR2017,Eritrea,ERI,4.15359449,1.00827622,..,..,..,..
2017,YR2017,Estonia,EST,6.59727049,4.84846592,4.96131992340088,2.00976650859972,1.27684998512268,12
2017,YR2017,Eswatini,SWZ,6.98103714,3.54254961,6.17791414260864,1.92443993258528,..,..
2017,YR2017,Ethiopia,ETH,3.45336914,0.8612687,5.49905061721802,0.675310715716932,0.274370014667511,..
2017,YR2017,Faroe Islands,FRO,..,..,..,..,..,..
2017,YR2017,Fiji,FJI,3.18689561,2.11070943,4.65119171142578,1.4048380780238,..,..
2017,YR2017,Finland,FIN,9.12670135,7.11996555,6.36311006546021,1.35129760805299,2.72786998748779,8.1
2017,YR2017,France,FRA,11.37063789,8.59546089,5.45160007476807,1.90864201234437,2.1988799571991,11.7
2017,YR2017,French Polynesia,PYF,..,..,..,..,..,..
2017,YR2017,Gabon,GAB,2.78068876,1.75976336,3.55570793151855,1.81138276957815,..,24.7
2017,YR2017,"Gambia, The",GMB,3.35449266,1.06097889,2.45919442176819,..,..,..
2017,YR2017,Georgia,GEO,6.95936155,2.58998537,3.52442002296448,1.96974296903126,0.266449987888336,28.9
2017,YR2017,Germany,DEU,11.32552433,8.79690647,4.87182998657227,1.15340372066259,3.04710006713867,12
2017,YR2017,Ghana,GHA,2.68786979,1.63058531,3.18611741065979,0.312701278609545,..,..
2017,YR2017,Gibraltar,GIB,..,..,..,..,..,..
2017,YR2017,Greece,GRC,8.13515854,4.24350309,3.47708988189697,2.56348990681236,1.15227997303009,18.7
2017,YR2017,Greenland,GRL,..,..,..,..,..,..
2017,YR2017,Grenada,GRD,4.65701056,1.88796365,3.17379999160767,..,..,..
2017,YR2017,Guam,GUM,..,..,..,..,..,..
2017,YR2017,Guatemala,GTM,6.13563824,2.1993053,2.95009994506836,0.383850245049506,0.0295499991625547,..
2017,YR2017,Guinea,GIN,3.91512728,0.60066199,2.3203399181366,1.79630056318007,..,..
2017,YR2017,Guinea-Bissau,GNB,7.00049543,0.49838862,..,1.30856549036791,..,..
2017,YR2017,Guyana,GUY,4.3191123,2.79179382,4.6647801399231,1.25334268912328,..,..
2017,YR2017,Haiti,HTI,3.8199389,0.46510881,1.49846994876862,0.04364592592778,..,..
2017,YR2017,Honduras,HND,7.00668859,2.85400987,5.74434375762939,1.58983296006831,0.0399399995803833,34.1
2017,YR2017,"Hong Kong SAR, China",HKG,..,..,3.30989003181458,..,0.835189998149872,..
2017,YR2017,Hungary,HUN,6.74387121,4.61692572,4.64757013320923,1.19355289709367,1.3170200586319,15.1
2017,YR2017,Iceland,ISL,8.3243084,6.82592249,7.58385992050171,..,2.0836501121521,7.1
2017,YR2017,India,IND,2.93597651,0.96734685,4.30639696121216,2.53151136056791,0.666029989719391,..
2017,YR2017,Indonesia,IDN,2.90417194,1.34984481,1.05324387550354,0.865191376221992,0.238049998879433,30.7
2017,YR2017,"Iran, Islamic Rep.",IRN,7.83454609,3.60761547,3.45956993103027,2.8443384495596,0.759829998016357,22.3
2017,YR2017,Iraq,IRQ,4.04064989,1.68000054,..,3.86234425591071,0.0459600016474724,..
2017,YR2017,Ireland,IRL,7.10795546,5.18732405,3.49044990539551,0.306034627422037,1.24865996837616,9.8
2017,YR2017,Isle of Man,IMN,..,..,..,..,..,..
2017,YR2017,Israel,ISR,7.17605686,4.58424854,6.00771999359131,5.44552357229208,4.74306011199951,22.7
2017,YR2017,Italy,ITA,8.67773914,6.39856386,4.04493999481201,1.35737055917772,1.37012994289398,17.7
2017,YR2017,Jamaica,JAM,6.14859295,4.06524467,5.26016998291016,0.973433068165328,..,..
2017,YR2017,Japan,JPN,10.65627098,8.97414494,3.13057994842529,0.913229492309334,3.16635990142822,13.7
2017,YR2017,Jordan,JOR,7.10953665,3.18527389,3.21305990219116,4.6843537414966,..,..
2017,YR2017,Kazakhstan,KAZ,3.05244446,1.89267051,3.39102387428284,0.831894968007788,0.126670002937317,11.7
2017,YR2017,Kenya,KEN,3.98597503,1.71156442,4.26874256134033,1.23759400127025,..,..
2017,YR2017,Kiribati,KIR,9.68424225,8.31615162,13.5749998092651,..,..,..
2017,YR2017,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..
2017,YR2017,"Korea, Rep.",KOR,7.04771852,3.990731,4.32823991775513,2.42148900075187,4.29205989837646,17.2
2017,YR2017,Kosovo,XKX,..,..,..,0.802899727206653,..,30.3
2017,YR2017,Kuwait,KWT,4.65326786,3.98828077,6.35444211959839,5.60744536433338,0.0803999975323677,..
2017,YR2017,Kyrgyz Republic,KGZ,6.18586349,2.34767461,6.02618980407715,1.57601108875052,0.107069998979568,24.2
2017,YR2017,Lao PDR,LAO,2.52606821,0.88887793,2.4979727268219,..,..,..
2017,YR2017,Latvia,LVA,5.96542788,3.41016722,4.36671018600464,1.59351134040875,0.511039972305298,15.4
2017,YR2017,Lebanon,LBN,7.80396605,3.67690349,2.13748621940613,4.50513980065137,..,..
2017,YR2017,Lesotho,LSO,10.57478237,6.03923559,7.23117733001709,2.27081453102287,..,43.3
2017,YR2017,Liberia,LBR,10.44921875,1.38745701,2.24632501602173,0.940009270135755,..,..
2017,YR2017,Libya,LBY,4.67685318,3.0953331,..,..,..,..
2017,YR2017,Liechtenstein,LIE,..,..,..,..,..,..
2017,YR2017,Lithuania,LTU,6.4444623,4.2187705,3.81220006942749,1.71207046761202,0.896260023117065,15.6
2017,YR2017,Luxembourg,LUX,5.13535357,4.35383892,3.48645997047424,0.495110917223231,1.23898005485535,14.5
2017,YR2017,"Macao SAR, China",MAC,..,..,2.70949006080627,..,0.172099992632866,..
2017,YR2017,Madagascar,MDG,4.80225945,2.24615121,2.70137405395508,0.506222289767563,0.0127499997615814,..
2017,YR2017,Malawi,MWI,7.58438921,1.71919668,3.57505488395691,0.530100463619354,..,..
2017,YR2017,Malaysia,MYS,3.71472311,1.92218649,4.18488502502441,1.10033460723613,..,..
2017,YR2017,Maldives,MDV,9.26917839,6.60353518,3.8226854801178,..,..,..
2017,YR2017,Mali,MLI,3.67425752,1.17751467,3.78976988792419,3.02860111373814,0.291979998350143,..
2017,YR2017,Malta,MLT,8.73092651,5.49149084,4.56079006195068,0.479625797586355,0.552320003509521,11.1
2017,YR2017,Marshall Islands,MHL,12.08143997,4.90730858,..,..,..,..
2017,YR2017,Mauritania,MRT,3.41947556,1.23123157,..,2.12109845694596,..,..
2017,YR2017,Mauritius,MUS,5.59857273,2.47479272,4.87887001037598,0.16537629451361,0.354229986667633,17.6
2017,YR2017,Mexico,MEX,5.3117938,2.68433452,4.39752006530762,0.424849159310516,0.319550007581711,..
2017,YR2017,"Micronesia, Fed. Sts.",FSM,12.46886253,1.54017699,12.4160003662109,..,..,..
2017,YR2017,Moldova,MDA,7.1278038,3.60770988,5.71016979217529,0.324532006964179,0.257889986038208,11.7
2017,YR2017,Monaco,MCO,4.15852451,3.6142807,1.45792996883392,..,..,..
2017,YR2017,Mongolia,MNG,4.33954191,2.2598424,4.31822395324707,0.762153816975996,0.134200006723404,..
2017,YR2017,Montenegro,MNE,7.98255396,4.58153057,..,1.36277677368932,0.348980009555817,23.2
2017,YR2017,Morocco,MAR,4.98920393,1.98112547,4.73564958572388,2.94588992031474,..,..
2017,YR2017,Mozambique,MOZ,7.80532169,1.73677838,5.48664999008179,0.987964421430527,..,..
2017,YR2017,Myanmar,MMR,5.08065701,0.75167263,2.16652989387512,3.64194893785999,0.0321800000965595,26.1
2017,YR2017,Namibia,NAM,8.72573948,4.05778646,9.70867252349854,3.52238850010305,..,..
2017,YR2017,Nauru,NRU,11.4886446,8.42948341,6.81056642532349,..,..,..
2017,YR2017,Nepal,NPL,4.72170973,1.06542635,3.52892374992371,1.55784923539464,..,..
2017,YR2017,Netherlands,NLD,10.1082983,6.50196552,5.17509984970093,1.15680366756712,2.17857003211975,8.9
2017,YR2017,New Caledonia,NCL,..,..,..,..,..,..
2017,YR2017,New Zealand,NZL,8.9698782,6.76828051,5.28000020980835,1.05204115476328,1.34905004501343,..
2017,YR2017,Nicaragua,NIC,8.32754421,4.85718918,4.35767984390259,0.626510067010078,..,..
